post_id,label
1f9z1dl,1
1f9uc86,1
1f8ggya,0
1f8d2y8,0
1f7sten,1
1f7rg5u,0
1f7lakh,1
1f6ytvj,1
1f6t3qq,1
1f6ppse,1
1f6pk0s,1
1f68f5e,1
1f5nn6l,1
1f5hsli,1
1f59jrt,1
1f599d8,1
1f52mb0,1
1f4scx8,1
1f3oje0,1
1f3ma9x,1
1f39meo,1
1f36b0u,1
1f32waj,1
1f2o0ok,0
1f2gwk1,1
1f1z3s9,0
1f1z23c,0
1f1u77k,1
1f1py3x,0
1f1j3i5,0
1f1fml3,0
1f12l1x,0
1f0qto5,1
1f0q7eq,1
1f0ok5a,1
1ezvgzi,1
1eza3yd,1
1ez1htq,0
1eyf25d,1
1ey03vh,1
1exqlrb,1
1excmq1,1
1ex2d7l,1
1ex2cgh,1
1ex1vso,0
1ex19ko,1
1ex18n3,1
1ex14b1,1
1ex0sb4,1
1ewd96n,0
1ew06tg,1
1evw0jq,1
1evi8ra,0
1evgnpr,1
1evggiv,1
1euyk8l,1
1euv425,0
1eum9l2,1
1eu6wpg,1
1eu5wx1,1
1ety53y,1
1esujof,1
1esolkw,1
1es7tdz,1
1ern4pc,0
1erbsw3,1
1er3jhg,0
1er1o8x,0
1eqvglf,1
1eql0n1,1
1eq9egc,1
1epccqq,1
1ep7p4f,1
1eoz6iy,1
1eoxoo6,1
1eo96j9,1
1eo3nsb,1
1eo3ehx,0
1eo34j8,1
1ens0ik,0
1enqsbg,0
1ena7pt,1
1emufny,1
1elw5qz,1
1elqtlw,1
1ekumig,1
1ekj82m,1
1ekdnyj,0
1ek605k,1
1ejzg9v,1
1ejy6sz,1
1ejv4n3,1
1eje4wk,1
1eje4b2,1
1eje3u9,1
1eje1tm,1
1ej51x9,1
1ej3oci,1
1ehmq2n,1
1ehl9an,0
1ehj8zr,1
1ehbrj2,1
1eh4cmy,1
1eg8me4,1
1eg6icq,1
1efz1z7,1
1efocmi,1
1efjj5t,1
1efjhuc,1
1ef2xtc,1
1eeqfrd,1
1eemqw6,1
1eeit42,1
1ee55ab,1
1edy98i,0
1eco2sv,1
1ec5x1z,1
1ebyxnu,1
1ebjljz,1
1eazt3j,1
1eazryg,0
1eave39,1
1e9xbnr,1
1e9srr4,0
1e8j92s,1
1e8ciwy,1
1e7fnu8,1
1e720ma,0
1e6t6n2,1
1e6t4rm,1
1e6t43p,1
1e64bd5,1
1e5tg19,1
1e5tbk1,1
1e5t6kw,1
1e5p6k6,1
1e5dfx4,1
1e58vmb,1
1e4vmoa,1
1e4hkht,0
1e3tqnj,1
1e3mu0y,1
1e3av2c,1
1e2frch,0
1e29wya,1
1e20p40,1
1e1ozqp,0
1e11ml5,1
1e0r61w,1
1dzzomq,1
1dzzmpm,1
1dzzgj4,1
1dzikil,0
1dyqhm5,1
1dym7xa,1
1dygqal,1
1dxyz9h,0
1dxd19i,1
1dxai9i,0
1dx2ef1,1
1dwsx22,1
1dwqrca,1
1dvy2de,1
1dvldac,1
1dv96oh,1
1dunfxs,1
1duna2x,0
1du6isz,1
1dtgh4m,1
1dtg9hm,1
1dszx2p,1
1dszvpt,1
1dszv1k,1
1dszu1o,1
1dss7i9,1
1dse6we,1
1ds4qpg,1
1drniri,1
1drn6cd,1
1driov7,0
1driklt,1
1dre1rv,1
1dqtfv2,0
1dqrt2j,1
1dq7sz2,1
1dq1isj,1
1dpxe6t,1
1dpv4y9,0
1dpslaj,1
1dpnv27,1
1dpn5w4,1
1dpn2zi,1
1dpk04r,1
1dph5wq,0
1dph23k,0
1dp1hve,1
1doqqqs,1
1doqpi0,1
1doqmp3,1
1dom6vt,0
1dnzs39,1
1dnpy50,0
1dnn7uu,0
1dnmlsj,0
1dngfvk,1
1dneuut,1
1dn4bs2,1
1dn2irt,1
1dmxb1i,1
1dmo4is,0
1dm9jy3,1
1dm6jk6,0
1dlhzfh,1
1dkprz0,1
1dkint3,0
1dkhsh7,0
1dkgzqu,1
1dkbnfl,1
1dkaaf8,1
1dk9pgr,1
1djgaf0,1
1dj919q,1
1dj1a79,1
1dj19ep,1
1dj18d4,1
1diyb73,1
1diveyi,1
1dirp7r,1
1dilkhp,0
1difbts,1
1dif8x5,1
1didea6,1
1di3gl3,1
1dhv6ik,1
1dhmdxy,1
1dh821l,1
1dgedc6,1
1dfwxag,0
1dfdwt7,1
1dfdvgs,1
1dfdumr,1
1dfdjzb,1
1dfdj3c,1
1dfdii1,1
1dfde59,1
1df836p,1
1df0csz,0
1dev32j,1
1deqv34,1
1deopp1,1
1deogqx,1
1de3bwg,1
1ddrvt8,1
1ddoz7y,1
1dd4o7v,1
1dcvb20,0
1dcnnv9,0
1dceh39,1
1dbny3e,1
1db6507,1
1daws29,1
1darrlo,1
1daeyi2,0
1dadu1j,1
1da76lm,1
1d9yvmh,0
1d9v5mq,1
1d9q590,0
1d70cov,1
1d6aoey,1
1d5zj2a,0
1d5xcoo,1
1d5dugu,1
1d4n7w2,1
1d4blwv,0
1d437lq,1
1d3suey,1
1d3hno3,0
1d381yf,1
1d32l70,1
1d2nmib,1
1d1nrol,1
1d1j8fe,1
1d1722e,1
1d0udt7,1
1d0rkd1,1
1d0qodt,1
1czu0lz,1
1cz9lqm,0
1cz24q7,1
1cybbc7,1
1cyb2z8,1
1cyarzd,1
1cx3i7f,1
1cwwb9w,1
1cwpqfz,1
1cwl4b9,0
1cvxk2d,1
1cvv4hm,1
1cvjjrg,1
1cvet12,1
1cv6rt1,0
1cv27sz,1
1cucvcn,1
1cu773m,1
1ct8udr,1
1ct8tf7,1
1cszhrx,1
1cslale,1
1cqogit,1
1cqk1n6,1
1cqissd,1
1cpowfh,0
1cpld05,0
1cplawh,0
1cpj7zt,0
1cp72x4,1
1coj6c7,0
1codceh,1
1cod5k8,1
1cncpfs,0
1cmsign,1
1cmnw2g,0
1cmnla0,1
1cmfnvc,0
1clnzge,0
1clckhi,1
1cla2jg,1
1cl2ova,1
1ckzxar,1
1ckpsah,1
1ckdjl5,1
1ckcjxt,1
1ckb4kk,1
1cjqr4h,1
1cjqolf,1
1cjpkup,0
1cjhtc0,1
1cir79j,1
1cie7m8,1
1cia5h2,1
1ch96w9,1
1ch012o,1
1cg7vq7,1
1cg5a28,1
1cft6iq,0
1cfqupw,1
1cfhmb5,0
1cfd0an,1
1cfcco1,1
1cfbrp8,0
1cf637v,1
1cezlnh,1
1cezlch,1
1ceq3su,1
1cen994,1
1cdwqdf,0
1cdrjwu,1
1cd0ps8,1
1ccyytf,1
1ccyxaw,1
1ccys5u,1
1ccryke,1
1cchk26,0
1cc5vsu,0
1cbqhbs,1
1cbow9u,1
1c9ubp3,1
1c9rzyq,1
1c9qwnh,1
1c9opch,1
1c9cmm1,1
1c9c3sq,1
1c7z3ks,1
1c7t89l,1
1c7swsq,1
1c75otm,1
1c75nrb,1
1c59fgz,1
1c4jiv5,0
1c46czm,1
1c45vik,1
1c3ofqw,1
1c370le,0
1c1j9uq,0
1c1gn92,1
1c0f071,1
1c0bu6m,1
1bzhj52,0
1bysg3o,1
1bxlzqb,1
1bx82qu,1
1bwsiqq,0
1bwqa5c,1
1bwkqod,1
1bwczat,1
1bvvsg4,1
1bvutrf,0
1bvlxvs,1
1bvfext,1
1bvd5xd,1
1bun7fy,0
1bumv83,1
1bum9q8,1
1bu7kn8,0
1bsdc0b,0
1bs3fvz,0
1bs3ez2,0
1bs254j,0
1brdo0g,0
1br0wmt,1
1br0wbs,1
1bqzkns,0
1bqvfmm,1
1bqje0z,0
1bpvwrx,1
1bpjq03,0
1bpa5av,1
1bp20qs,1
1boob2x,1
1bolbt6,0
1bo1dwx,1
1bo0xeb,0
1bnxwnf,0
1bnop1x,1
1bnokq3,1
1bniz8u,1
1bnb4vb,1
1blotxt,1
1bkt0gy,1
1bk5gaf,1
1bjyy04,0
1bjm64w,1
1bjesrz,1
1bj2mj7,0
1biz90v,1
1biz8u9,1
1biuu5d,1
1bi86z9,1
1bhwtye,1
1bh7dvp,1
1bh4ary,1
1bh1gm2,1
1bgdwir,1
1bg18lf,1
1bfrr62,0
1bfqqmc,0
1bfqo8i,0
1bfqdo2,1
1bfqd4l,1
1bfqb6c,1
1bfoow3,1
1bfoe8n,1
1bfn4qm,0
1bfkw2m,0
1bfccgc,1
1bf91km,1
1bf604j,1
1bf2iq7,0
1bezfvl,1
1bet9yn,1
1beoisu,0
1belyjk,1
1bdfge6,1
1bdb7lg,0
1bd0c8s,0
1bcwdzo,1
1bcd37s,1
1bbzieo,0
1bbqg7o,1
1bbo3b4,1
1bbl6vb,0
1bb86uj,1
1bb4ri8,1
1baoup2,1
1bajd8u,1
1ba957d,1
1b9yprv,1
1b9xdum,1
1b9u6e0,0
1b9com1,1
1b8tmqi,1
1b8pxuf,0
1b7a7zn,1
1b78j10,0
1b77way,1
1b7099l,1
1b6xue1,1
1b6wtcr,0
1b6sw1k,1
1b6m5cm,1
1b6ia95,1
1b5osfi,1
1b4osmx,0
1b4orrz,0
1b4j0zo,1
1b4iqpo,1
1b4i37s,1
1b41wf1,1
1b3b25d,1
1b2yao5,1
1b24dnr,1
1b1qawz,1
1b1lxat,1
1b1d6fe,1
1b1a511,1
1b0vlxm,1
1b0vl1i,1
1b0vjwl,1
1b0qnli,1
1b0qn9z,1
1azescv,1
1az4ak4,1
1az3lhv,1
1az2r7f,1
1ayse9s,1
1ayoiac,1
1axii63,1
1axie0a,1
1axc0r0,1
1axbwcr,1
1awqgdk,1
1aw5yv2,1
1av4wbw,1
1ausysf,0
1athh9o,1
1at7grv,0
1at6zf8,1
1asvoif,1
1aso4d2,1
1as39so,1
1arz0g3,1
1arjp1o,1
1arjn9a,1
1ar9mnr,1
1aqy2m9,1
1aqd337,1
1apzpw4,1
1aosyi9,1
1aomj07,1
1aoenh5,1
1ao1ox1,0
1amu7yy,1
1amnfub,0
1amhsad,1
1amgj4q,0
1amfn6e,1
1amb03u,0
1am61js,0
1am4jv3,0
1am3god,0
1aly2ky,0
1al6lww,1
1al3vwu,1
1al21sw,1
1ak942w,0
1ajit4q,0
1ajacsm,1
1aj73up,1
1aj442q,0
1aisx8x,1
1aislah,1
1aid7ca,1
1ai8xu8,1
1ahpri9,1
1ahkgy6,1
1ahb1en,0
1agr2m8,1
1age0du,1
1ag25z2,1
1afo968,1
1af8bsk,0
1af3hld,1
1aejnc7,1
1aegs0h,1
1aebht2,0
1ae9q05,0
1adrbmf,0
1acuwxj,1
1acoyln,1
1acngxo,1
1ac9xxv,1
1ac310x,1
1abqmky,1
19fbmof,1
19evvix,1
19evimn,1
19ec4u8,1
19dw2c8,1
19dp1sh,1
19docos,0
19crb5j,1
19c9qtu,1
19bud9l,1
19bu1a1,0
19b1hah,1
199yomb,1
199scse,1
199kbrz,1
199fepp,1
199b1ck,1
199ajal,0
1997bto,1
198akui,1
19889ws,0
195f9mb,1
19548ds,1
1953osq,0
194lxq2,0
194jft8,1
194j34z,1
193gbwo,0
191heq9,0
191aiks,1
19116vi,1
19116ae,1
1911664,1
191162n,1
190xgzu,1
190qdhb,0
190gsxj,1
190f3m8,1
1908tj1,1
1903lhx,1
18zra8q,1
18yyvgm,1
18yrqsb,1
18yrp1u,1
18yqaue,1
18y5q6b,1
18xsjww,1
18xb49o,1
18x7p6z,0
18wnhxa,0
18wkb8x,1
18whpii,1
18w3rzu,1
18vwwm2,1
18vwrfn,1
18vwdv3,1
18vw587,1
18vuv7n,1
18vk19o,0
18vgn0c,1
18ua553,0
18u6x9o,1
18tw1sp,1
18tw1hp,0
18tog5e,1
18tgro4,1
18t93ml,1
18sihuj,1
18ryt60,1
18rtou4,1
18r3kms,1
18r12z4,1
18r04ow,1
18qzsl5,1
18qzqt1,1
18qt6rp,1
18qm1vi,1
18qezjn,1
18qcv8y,1
18q9a7h,1
18q26da,1
18pxvfo,1
18pqjux,1
18ppwbl,0
18p2nxq,0
18p1iml,1
18o3s78,0
18nr8ke,1
18ngiis,1
18n7mmn,1
18n3b29,0
18mcng9,1
18mckex,1
18lvazg,1
18lv8mg,1
18lmqhu,1
18ldu6f,1
18l7t9b,1
18l1ueb,1
18l1ttx,0
18kz0pq,1
18kj9i1,1
18jxo89,1
18jui9b,1
18jj9eh,1
18jc78s,1
18iz2bd,1
18iinrn,1
18huo9w,1
18h8j1o,1
18h04a0,1
18gyoui,1
18gyoga,1
18gigy0,1
18gidp8,1
18gh116,1
18frv45,0
18fhcmr,0
18fdhbj,1
18fchcc,1
18f8bmh,1
18eyp31,1
18e3gbo,0
18dedeh,0
18d8fyb,1
18d7t64,1
18d7bp0,0
18cvco5,0
18cedrc,1
18bl3h7,0
18biz4h,0
18b76yj,0
18azho0,1
18ayghr,1
18awo6x,1
18augkq,1
189zfcl,1
187poz1,1
187poud,1
183zb7q,1
183r8sk,1
183qm5z,1
183h9n5,0
18331qb,1
182w9rt,1
182raur,0
1827oqg,1
1825z14,1
181mpqw,1
181afs2,1
181aek1,1
181adxs,1
181a4gk,1
1818x37,1
180xu29,0
180w8o8,1
180tdtq,1
180sku0,1
180s1vl,1
180rtkk,1
180rmpj,1
180jwz1,1
17zhpan,1
17yk5eq,1
17y86h8,1
17wu1no,1
17wn4x1,0
17wn4lq,1
17wn4jv,1
17wjsyd,1
17wat80,1
17w45be,1
17w3k0c,1
17vueq4,1
17vg2nf,0
17urb3m,1
17u7y3q,1
17u7xv9,1
17u7xrv,1
17u7x87,1
17u7l49,1
17u3aow,1
17u22a9,0
17t9t1h,1
17t3ggn,1
17sqp98,1
17skvr1,0
17si39t,1
17s6yu4,1
17rv604,1
17rrkno,1
17ro2ql,1
17ro1vr,1
17rknf4,1
17r4tu3,1
17qr7e0,1
17qor7m,1
17qdtz9,1
17qazrq,1
17q4fud,0
17pyfnp,0
17px3qo,1
17pkzi2,1
17opztr,1
17od602,1
17mzemy,1
17mpbdu,1
17lxgcx,1
17l4l73,1
17jxbem,0
17jx7fn,1
17juvan,1
17jsdrz,0
17jj985,1
17jdg15,1
17hor31,0
17hknsn,1
17hapvm,0
17go9xi,1
17g9xu3,1
17g2k4n,1
17fu3va,1
17ftuwl,1
17fanf9,1
17eu177,1
17ekw2s,1
17ek77q,1
17ej7ft,1
17ej6jw,1
17ej5aw,1
17ej4p4,1
17e5ajp,1
17e2g3f,1
17dtbyw,1
17dowi0,1
17djz3y,0
17d71zr,1
17cctc0,1
17c8xbs,1
17c6ri7,1
17bf8up,0
17b0ma1,0
17a9vum,0
17a5qq0,0
17a5akf,0
17a5a4w,0
179xc3w,1
179dl5b,1
179dg3q,1
179d8xs,1
178o131,1
178bica,1
177htef,1
177hqz6,1
17777fl,1
17763uv,1
1775aa7,0
176f1w0,1
176c21n,1
174k8ww,1
174ej0p,1
1730wpz,1
172cygv,0
172ah7m,0
1725tdc,1
171qwcl,1
16zy50u,1
16zvxal,1
16znxcg,1
16ygs0d,1
16y9wju,1
16xs86l,1
16wfrg2,0
16vq0d7,1
16vpwvz,1
16v5wrt,1
16uyvkb,1
16uyazw,1
16upsmi,1
16t5gbd,1
16sr224,0
16s5b1l,1
16s4qol,1
16s2g69,1
16r81v9,1
16qhox2,1
16qh0u7,1
16qggt3,0
16qelj2,1
16q7qr6,1
16py0kq,1
16psqhr,1
16oxaxq,1
16o7h2v,1
16o54wg,1
16o1v9h,1
16mubo1,1
16mso7x,1
16ln67t,1
16lmo5u,1
16lgjc9,1
16l1jua,1
16l194i,1
16kxvx9,1
16km23o,1
16kllgz,0
16kkgpz,1
16kf07k,1
16jh4dr,1
16jbtjt,1
16j522t,1
16iaf4a,1
16i7cqi,1
16hncva,1
16h7phe,1
16h0siu,1
16gj7yr,1
16gj6uu,1
16gb0a0,1
16g7tgh,1
16foy2b,0
16fhhv6,1
16fa2ru,1
16d77c8,0
16cue5x,1
16c6hk3,0
16bghm1,1
16ax3o8,1
16a1hta,1
169zr1z,1
169v84i,1
1684912,1
167gnrv,1
167gn45,1
167gm9p,1
167651t,1
166zuf6,1
166z2pp,1
166nium,1
166jzjr,1
1665m98,1
165d4g7,1
165c7zs,1
1659q99,1
1659p5z,1
164pt4s,1
164oef5,1
164ns4a,1
164889r,1
16408hq,1
163veok,1
163u8vs,1
163sqab,1
163oq6d,1
163nb1v,1
1632o4r,1
162sf2g,1
162c8cv,1
161zhm4,0
161ojrh,1
161jsvv,1
16059xh,1
15zw6sp,0
15zswqh,1
15zsupj,1
15zskdg,1
15zhw0j,1
15yv7aa,0
15yuydo,1
15yts8t,1
15yrabq,1
15yhee8,1
15xlfer,0
15wphe8,0
15wnrv9,1
15wi0um,1
15wgyed,1
15w6r3a,1
15w1jmo,1
15vx51h,0
15vx2o0,0
15vpik2,1
15vpebz,1
15vpcjg,1
15vpbsp,1
15v0xaf,1
15uw31i,1
15ucf4y,0
15tzayf,1
15tste7,1
15tq1e7,0
15t5j7y,1
15shxx4,1
15sgwt0,1
15r2m2f,1
15qb03v,1
15ps4mi,0
15piay5,1
15ph09b,1
15pgq6o,1
15pfvzo,0
15oyt85,1
15oqfoo,1
15ohksz,1
15noebs,1
15na4uc,1
15n6bp3,1
15mz4mf,0
15mdmxm,1
15m3u61,1
15ly7o7,1
15ln2e0,1
